#{"t_start": 1726668310.4407437, "env_id": "None"}
r,l,t
-201.0,201,11.230785
-201.0,201,22.538631
-201.0,201,33.788867
-201.0,201,45.129443
-201.0,201,56.447387
-201.0,201,67.775708
-201.0,201,79.087411
-201.0,201,90.45261
-201.0,201,101.771426
-201.0,201,113.010591
-201.0,201,124.330813
-201.0,201,135.640795
-201.0,201,147.052746
-201.0,201,158.282926
-201.0,201,169.570554
-201.0,201,180.818412
-201.0,201,192.061865
-201.0,201,203.518141
-201.0,201,214.788869
-201.0,201,226.126583
-201.0,201,237.385119
-201.0,201,248.738443
-201.0,201,260.133924
-201.0,201,271.450048
-201.0,201,282.815801
-201.0,201,294.050876
-201.0,201,305.400946
-201.0,201,316.687766
-201.0,201,328.004818
-201.0,201,339.352705
-201.0,201,350.607284
-201.0,201,361.932729
-201.0,201,373.232279
-201.0,201,384.532652
-201.0,201,395.77041
-201.0,201,407.126731
-201.0,201,418.536288
-201.0,201,429.818721
-201.0,201,441.230979
-201.0,201,452.445112
-201.0,201,463.732888
-201.0,201,475.005615
-201.0,201,486.333304
-201.0,201,497.63327
-201.0,201,508.882276
-201.0,201,520.235682
-201.0,201,531.509531
-201.0,201,542.83375
-201.0,201,554.066833
-201.0,201,565.44804
-201.0,201,576.7844
-201.0,201,588.050143
-201.0,201,599.37798
-201.0,201,610.624472
-201.0,201,621.940656
-201.0,201,633.146256
-201.0,201,644.541964
-201.0,201,655.960642
-201.0,201,667.195809
-201.0,201,678.673255
-201.0,201,689.904832
-201.0,201,701.301403
-201.0,201,712.602443
-201.0,201,723.96822
-201.0,201,735.311255
-201.0,201,746.530899
-201.0,201,757.857801
-201.0,201,769.121464
-201.0,201,780.433361
-201.0,201,791.681357
-201.0,201,803.116925
-201.0,201,814.442155
-201.0,201,825.731681
-201.0,201,837.125843
-201.0,201,848.438953
-201.0,201,859.741164
-201.0,201,870.983208
-201.0,201,882.380456
-201.0,201,893.744208
-201.0,201,904.994962
-201.0,201,916.388511
-201.0,201,927.799254
-201.0,201,939.361721
-201.0,201,950.681691
-201.0,201,962.049067
-201.0,201,973.416481
-201.0,201,984.730811
-201.0,201,996.180102
-201.0,201,1007.532553
-201.0,201,1018.863679
-201.0,201,1030.084747
-201.0,201,1041.465789
-201.0,201,1052.862126
-201.0,201,1064.02813
-201.0,201,1075.383409
-201.0,201,1086.630674
-201.0,201,1097.98645
-201.0,201,1109.271316
-201.0,201,1120.610546
-201.0,201,1132.006684
-201.0,201,1144.801537
-201.0,201,1156.09022
-201.0,201,1167.326176
-201.0,201,1178.652833
-201.0,201,1189.874774
-201.0,201,1201.122151
-201.0,201,1212.4094
-201.0,201,1223.666769
-201.0,201,1235.124516
-201.0,201,1246.371214
-201.0,201,1257.729008
-201.0,201,1268.998425
-201.0,201,1280.331214
-201.0,201,1291.668824
-201.0,201,1302.966967
-201.0,201,1314.428891
-201.0,201,1325.636805
-201.0,201,1336.91069
-201.0,201,1348.169145
-201.0,201,1359.50897
-201.0,201,1370.824067
-201.0,201,1382.153036
-201.0,201,1393.482764
-201.0,201,1404.704883
-201.0,201,1415.988821
-201.0,201,1427.356637
-201.0,201,1438.695145
-201.0,201,1449.969648
-201.0,201,1461.378918
-201.0,201,1472.784118
-201.0,201,1484.097429
-201.0,201,1495.47178
-201.0,201,1506.808208
-201.0,201,1518.167722
-201.0,201,1529.426447
-201.0,201,1540.779061
-201.0,201,1552.040438
-201.0,201,1563.408057
-201.0,201,1574.737095
-201.0,201,1586.020648
-201.0,201,1597.417615
-201.0,201,1608.63593
-201.0,201,1620.088808
-201.0,201,1631.493838
-201.0,201,1642.777233
-201.0,201,1654.159655
-201.0,201,1665.338028
-201.0,201,1676.613139
-201.0,201,1687.926049
-201.0,201,1699.227097
-201.0,201,1710.581115
-201.0,201,1721.882223
-201.0,201,1733.243173
-201.0,201,1744.535774
-201.0,201,1755.877103
-201.0,201,1767.008424
-201.0,201,1778.332472
-201.0,201,1789.686093
-201.0,201,1800.931785
-201.0,201,1812.236973
-201.0,201,1823.519415
-201.0,201,1834.932697
-201.0,201,1846.125057
-201.0,201,1857.505126
-201.0,201,1868.87517
-201.0,201,1880.174057
-201.0,201,1891.460955
-201.0,201,1902.749889
-201.0,201,1914.147403
-201.0,201,1925.431845
-201.0,201,1936.828595
-201.0,201,1948.090764
-201.0,201,1959.282621
-201.0,201,1970.621084
-201.0,201,1981.840046
-201.0,201,1993.248015
-201.0,201,2004.521237
-201.0,201,2015.904175
-201.0,201,2027.204326
-201.0,201,2038.429687
-201.0,201,2049.858441
-201.0,201,2061.183268
-201.0,201,2072.551926
-201.0,201,2083.94686
-201.0,201,2095.495407
-201.0,201,2107.190806
-201.0,201,2118.674468
-201.0,201,2130.436262
-201.0,201,2142.771232
-201.0,201,2154.853611
-201.0,201,2166.315161
-201.0,201,2177.75755
-201.0,201,2189.295712
-201.0,201,2200.727206
-201.0,201,2212.231104
-201.0,201,2223.495883
-201.0,201,2235.081472
-201.0,201,2246.477189
-201.0,201,2257.833864
-201.0,201,2269.261018
-201.0,201,2282.266888
-201.0,201,2293.746819
-201.0,201,2305.18025
-201.0,201,2316.610976
-201.0,201,2327.955398
-201.0,201,2339.439593
-201.0,201,2350.946015
-201.0,201,2362.446321
-201.0,201,2373.87913
-201.0,201,2385.247189
-201.0,201,2396.883893
-201.0,201,2408.326174
-201.0,201,2419.8899
-201.0,201,2431.308509
-201.0,201,2442.853228
-201.0,201,2454.329487
-201.0,201,2465.690858
-201.0,201,2477.122075
-201.0,201,2488.515319
-201.0,201,2500.062626
-201.0,201,2511.491898
-201.0,201,2522.861166
-201.0,201,2534.426313
-201.0,201,2545.944055
-201.0,201,2557.422071
-201.0,201,2568.77807
-201.0,201,2580.316992
-201.0,201,2591.829032
-201.0,201,2603.227881
-201.0,201,2614.742563
-201.0,201,2626.235303
-201.0,201,2637.664403
-201.0,201,2649.169272
-201.0,201,2660.641315
-201.0,201,2672.270044
-201.0,201,2683.768974
-201.0,201,2695.318828
-201.0,201,2706.762572
-201.0,201,2718.255737
-201.0,201,2729.589932
-201.0,201,2741.071881
-201.0,201,2752.605621
-201.0,201,2763.975093
-201.0,201,2775.467407
-201.0,201,2786.923531
-201.0,201,2798.381198
-201.0,201,2809.731152
-201.0,201,2821.31556
